MetricID,StudentID,ClassID,ReportingPeriod,AcademicYear,OverallGrade,OverallPercentage,AttendancePercentage,AssignmentCompletionRate,BehaviorRating,TeacherComments,ParentContact,InterventionNeeded,InterventionType
23351,1887,88,Q1,2025,D,61.33,73.99,83.26,4,Good progress,1,1,
23352,1887,88,Q2,2025,D,61.33,73.99,76.66,3,Good progress,1,1,Counseling
23353,1887,85,Q1,2025,D,61.41,73.99,68.21,1,Needs support,1,1,Tutoring
23354,1887,85,Q2,2025,D,61.41,73.99,64.26,5,Good progress,1,1,Tutoring
23355,1887,83,Q1,2025,D,64.8,73.99,83.91,1,Good progress,1,1,
23356,1887,83,Q2,2025,D,64.8,73.99,74.14,5,Good progress,1,1,
23357,1887,97,Q1,2025,D,62.52,73.99,83.44,2,Excellent work,1,1,Tutoring
23358,1887,97,Q2,2025,D,62.52,73.99,68.03,4,Average performance,1,1,
23359,1887,87,Q1,2025,F,59.7,73.99,83.88,4,Average performance,1,1,Tutoring
23360,1887,87,Q2,2025,F,59.7,73.99,68.62,3,Average performance,1,1,Tutoring
23361,1887,95,Q1,2025,D,63.47,73.99,75.56,5,Average performance,1,1,Study Group
23362,1887,95,Q2,2025,D,63.47,73.99,79.04,1,Needs support,1,1,Study Group
23363,1888,94,Q1,2025,C,76.71,94.63,87.76,3,Average performance,1,0,
23364,1888,94,Q2,2025,C,76.71,94.63,100.0,2,Average performance,0,0,
23365,1888,82,Q1,2025,B,80.02,94.63,91.93,5,Good progress,0,0,
23366,1888,82,Q2,2025,B,80.02,94.63,89.26,3,Excellent work,1,0,
23367,1888,91,Q1,2025,C,77.67,94.63,87.51,2,Needs support,0,0,
23368,1888,91,Q2,2025,C,77.67,94.63,89.55,1,Average performance,1,0,
23369,1888,90,Q1,2025,C,79.44,94.63,100.0,5,Average performance,0,0,
23370,1888,90,Q2,2025,C,79.44,94.63,100.0,3,Excellent work,1,0,
23371,1888,89,Q1,2025,C,77.45,94.63,100.0,2,Needs support,0,0,
23372,1888,89,Q2,2025,C,77.45,94.63,97.5,2,Average performance,0,0,
23373,1888,83,Q1,2025,C,78.5,94.63,99.74,5,Average performance,0,0,
23374,1888,83,Q2,2025,C,78.5,94.63,100.0,4,Needs support,0,0,
23375,1888,98,Q1,2025,C,76.83,94.63,100.0,2,Excellent work,0,0,
23376,1888,98,Q2,2025,C,76.83,94.63,91.59,3,Needs support,0,0,
23377,1889,88,Q1,2025,A,96.49,93.65,88.44,2,Good progress,0,0,
23378,1889,88,Q2,2025,A,96.49,93.65,94.39,1,Average performance,0,0,
23379,1889,98,Q1,2025,A,96.72,93.65,91.76,1,Needs support,0,0,
23380,1889,98,Q2,2025,A,96.72,93.65,99.18,1,Needs support,1,0,
23381,1889,89,Q1,2025,A,95.63,93.65,99.23,2,Good progress,1,0,
23382,1889,89,Q2,2025,A,95.63,93.65,88.39,4,Average performance,0,0,
23383,1889,95,Q1,2025,A,97.66,93.65,92.41,5,Average performance,0,0,
23384,1889,95,Q2,2025,A,97.66,93.65,99.31,3,Average performance,1,0,
23385,1889,90,Q1,2025,A,96.99,93.65,95.14,2,Excellent work,0,0,
23386,1889,90,Q2,2025,A,96.99,93.65,92.55,4,Good progress,1,0,
23387,1890,85,Q1,2025,F,41.63,73.42,67.43,3,Good progress,1,1,
23388,1890,85,Q2,2025,F,41.63,73.42,76.39,3,Good progress,1,1,Study Group
23389,1890,93,Q1,2025,F,44.27,73.42,77.92,5,Good progress,1,1,Counseling
23390,1890,93,Q2,2025,F,44.27,73.42,80.39,3,Needs support,1,1,Counseling
23391,1890,92,Q1,2025,F,48.11,73.42,82.01,3,Excellent work,1,1,
23392,1890,92,Q2,2025,F,48.11,73.42,70.03,2,Good progress,1,1,
23393,1890,87,Q1,2025,F,44.72,73.42,73.28,1,Excellent work,1,1,
23394,1890,87,Q2,2025,F,44.72,73.42,83.2,3,Excellent work,1,1,Study Group
23395,1890,89,Q1,2025,F,44.42,73.42,67.97,1,Needs support,1,1,Study Group
23396,1890,89,Q2,2025,F,44.42,73.42,78.39,1,Average performance,1,1,Tutoring
23397,1890,90,Q1,2025,F,43.95,73.42,82.37,2,Needs support,1,1,Tutoring
23398,1890,90,Q2,2025,F,43.95,73.42,73.51,1,Excellent work,1,1,Counseling
23399,1890,81,Q1,2025,F,46.31,73.42,74.1,5,Good progress,1,1,Tutoring
23400,1890,81,Q2,2025,F,46.31,73.42,64.9,4,Needs support,1,1,Study Group
23401,1890,91,Q1,2025,F,45.14,73.42,79.12,5,Needs support,1,1,Study Group
23402,1890,91,Q2,2025,F,45.14,73.42,76.38,2,Excellent work,1,1,Counseling
23403,1891,97,Q1,2025,A,93.92,85.91,78.09,2,Good progress,1,0,
23404,1891,97,Q2,2025,A,93.92,85.91,81.84,4,Average performance,0,0,
23405,1891,84,Q1,2025,A,93.5,85.91,85.94,1,Needs support,0,0,
23406,1891,84,Q2,2025,A,93.5,85.91,83.84,4,Excellent work,1,0,
23407,1891,95,Q1,2025,A,91.67,85.91,82.96,1,Good progress,0,0,
23408,1891,95,Q2,2025,A,91.67,85.91,94.55,4,Average performance,0,0,
23409,1891,90,Q1,2025,A,91.25,85.91,90.06,3,Needs support,1,0,
23410,1891,90,Q2,2025,A,91.25,85.91,84.29,4,Excellent work,0,0,
23411,1891,83,Q1,2025,A,92.62,85.91,88.77,3,Average performance,0,0,
23412,1891,83,Q2,2025,A,92.62,85.91,82.77,4,Excellent work,1,0,
23413,1891,81,Q1,2025,A,91.12,85.91,85.8,4,Average performance,0,0,
23414,1891,81,Q2,2025,A,91.12,85.91,93.75,3,Average performance,0,0,
23415,1891,87,Q1,2025,A,92.98,85.91,79.25,5,Excellent work,1,0,
23416,1891,87,Q2,2025,A,92.98,85.91,80.61,1,Excellent work,0,0,
23417,1892,92,Q1,2025,C,75.5,92.72,83.45,4,Needs support,1,0,
23418,1892,92,Q2,2025,C,75.5,92.72,83.87,5,Excellent work,0,0,
23419,1892,96,Q1,2025,C,78.32,92.72,89.12,3,Good progress,0,0,
23420,1892,96,Q2,2025,C,78.32,92.72,91.66,1,Good progress,1,0,
23421,1892,91,Q1,2025,B,80.24,92.72,85.19,3,Good progress,1,0,
23422,1892,91,Q2,2025,B,80.24,92.72,86.59,2,Needs support,0,0,
23423,1892,86,Q1,2025,C,79.14,92.72,94.01,4,Average performance,0,0,
23424,1892,86,Q2,2025,C,79.14,92.72,89.46,1,Average performance,0,0,
23425,1892,98,Q1,2025,C,79.26,92.72,90.23,3,Average performance,0,0,
23426,1892,98,Q2,2025,C,79.26,92.72,100.0,2,Needs support,0,0,
23427,1893,89,Q1,2025,B,83.52,82.84,80.96,1,Excellent work,0,0,
23428,1893,89,Q2,2025,B,83.52,82.84,80.05,4,Average performance,1,0,
23429,1893,82,Q1,2025,B,82.63,82.84,77.48,1,Excellent work,0,0,
23430,1893,82,Q2,2025,B,82.63,82.84,76.7,1,Good progress,1,0,
23431,1893,85,Q1,2025,B,81.53,82.84,87.14,1,Good progress,1,0,
23432,1893,85,Q2,2025,B,81.53,82.84,89.82,1,Needs support,0,0,
23433,1893,95,Q1,2025,C,78.1,82.84,72.84,2,Needs support,1,0,
23434,1893,95,Q2,2025,C,78.1,82.84,84.01,2,Needs support,1,0,
23435,1893,81,Q1,2025,B,80.17,82.84,86.75,1,Needs support,0,0,
23436,1893,81,Q2,2025,B,80.17,82.84,75.66,2,Needs support,1,0,
23437,1893,94,Q1,2025,C,79.52,82.84,90.99,4,Needs support,1,0,
23438,1893,94,Q2,2025,C,79.52,82.84,78.55,2,Average performance,0,0,
23439,1893,87,Q1,2025,B,82.87,82.84,77.65,2,Needs support,0,0,
23440,1893,87,Q2,2025,B,82.87,82.84,79.43,2,Excellent work,0,0,
23441,1893,91,Q1,2025,C,76.91,82.84,73.14,5,Average performance,0,0,
23442,1893,91,Q2,2025,C,76.91,82.84,87.67,4,Average performance,0,0,
23443,1894,92,Q1,2025,F,56.54,96.68,99.15,1,Good progress,1,1,Tutoring
23444,1894,92,Q2,2025,F,56.54,96.68,88.9,4,Good progress,1,1,Tutoring
23445,1894,98,Q1,2025,F,57.97,96.68,94.56,1,Average performance,1,1,
23446,1894,98,Q2,2025,F,57.97,96.68,100.0,4,Excellent work,1,1,Study Group
23447,1894,87,Q1,2025,F,57.29,96.68,93.15,2,Average performance,1,1,Counseling
23448,1894,87,Q2,2025,F,57.29,96.68,100.0,5,Excellent work,1,1,Tutoring
23449,1894,85,Q1,2025,F,56.51,96.68,90.21,3,Average performance,1,1,Tutoring
23450,1894,85,Q2,2025,F,56.51,96.68,88.13,2,Needs support,1,1,Study Group
23451,1894,96,Q1,2025,F,54.39,96.68,99.04,3,Excellent work,1,1,Tutoring
23452,1894,96,Q2,2025,F,54.39,96.68,100.0,4,Average performance,1,1,
23453,1894,91,Q1,2025,F,56.59,96.68,100.0,1,Good progress,1,1,Tutoring
23454,1894,91,Q2,2025,F,56.59,96.68,91.53,1,Good progress,1,1,Study Group
23455,1894,84,Q1,2025,F,56.36,96.68,100.0,1,Excellent work,1,1,Tutoring
23456,1894,84,Q2,2025,F,56.36,96.68,95.39,4,Needs support,1,1,
23457,1894,88,Q1,2025,F,54.44,96.68,93.99,1,Needs support,1,1,Tutoring
23458,1894,88,Q2,2025,F,54.44,96.68,91.9,1,Excellent work,1,1,Tutoring
23459,1895,93,Q1,2025,F,51.25,81.0,81.08,2,Needs support,1,1,Counseling
23460,1895,93,Q2,2025,F,51.25,81.0,75.3,2,Good progress,1,1,Tutoring
23461,1895,89,Q1,2025,F,46.53,81.0,90.25,1,Good progress,1,1,Tutoring
23462,1895,89,Q2,2025,F,46.53,81.0,78.74,5,Average performance,1,1,
23463,1895,81,Q1,2025,F,51.15,81.0,90.44,1,Good progress,1,1,Tutoring
23464,1895,81,Q2,2025,F,51.15,81.0,77.52,4,Excellent work,1,1,Tutoring
23465,1895,91,Q1,2025,F,50.1,81.0,85.51,1,Average performance,1,1,Tutoring
23466,1895,91,Q2,2025,F,50.1,81.0,74.09,3,Average performance,1,1,Tutoring
23467,1895,84,Q1,2025,F,41.71,81.0,72.59,4,Average performance,1,1,Study Group
23468,1895,84,Q2,2025,F,41.71,81.0,89.23,5,Needs support,1,1,
23469,1896,84,Q1,2025,B,80.56,66.77,64.14,2,Average performance,1,1,Study Group
23470,1896,84,Q2,2025,B,80.56,66.77,73.67,5,Average performance,1,1,Study Group
23471,1896,92,Q1,2025,B,80.11,66.77,62.98,5,Needs support,1,1,
23472,1896,92,Q2,2025,B,80.11,66.77,76.71,1,Average performance,1,1,Tutoring
23473,1896,97,Q1,2025,B,83.21,66.77,60.81,4,Good progress,1,1,Tutoring
23474,1896,97,Q2,2025,B,83.21,66.77,69.96,4,Needs support,1,1,Study Group
23475,1896,86,Q1,2025,B,80.28,66.77,62.82,4,Excellent work,1,1,
23476,1896,86,Q2,2025,B,80.28,66.77,65.05,1,Good progress,1,1,Counseling
23477,1896,96,Q1,2025,B,84.37,66.77,73.7,5,Excellent work,1,1,Study Group
23478,1896,96,Q2,2025,B,84.37,66.77,65.71,2,Excellent work,1,1,Tutoring
23479,1896,91,Q1,2025,C,77.76,66.77,67.06,4,Average performance,1,1,Tutoring
23480,1896,91,Q2,2025,C,77.76,66.77,63.34,3,Good progress,1,1,Tutoring
23481,1897,82,Q1,2025,F,56.28,88.06,86.2,3,Average performance,1,1,Tutoring
23482,1897,82,Q2,2025,F,56.28,88.06,79.22,3,Good progress,1,1,Study Group
23483,1897,92,Q1,2025,F,55.23,88.06,86.08,5,Good progress,1,1,Counseling
23484,1897,92,Q2,2025,F,55.23,88.06,80.53,2,Good progress,1,1,Counseling
23485,1897,91,Q1,2025,F,57.43,88.06,90.46,4,Excellent work,1,1,Tutoring
23486,1897,91,Q2,2025,F,57.43,88.06,89.43,2,Needs support,1,1,Tutoring
23487,1897,89,Q1,2025,F,55.46,88.06,92.88,4,Average performance,1,1,Counseling
23488,1897,89,Q2,2025,F,55.46,88.06,84.12,2,Excellent work,1,1,Tutoring
23489,1897,97,Q1,2025,F,55.59,88.06,91.66,2,Excellent work,1,1,Counseling
23490,1897,97,Q2,2025,F,55.59,88.06,88.11,4,Excellent work,1,1,Study Group
23491,1897,94,Q1,2025,F,55.84,88.06,82.72,1,Needs support,1,1,Study Group
23492,1897,94,Q2,2025,F,55.84,88.06,92.31,1,Good progress,1,1,Study Group
23493,1897,93,Q1,2025,F,56.52,88.06,96.39,5,Excellent work,1,1,Study Group
23494,1897,93,Q2,2025,F,56.52,88.06,96.14,2,Average performance,1,1,Tutoring
23495,1897,81,Q1,2025,F,58.24,88.06,96.22,3,Good progress,1,1,
23496,1897,81,Q2,2025,F,58.24,88.06,93.27,1,Average performance,1,1,
23497,1898,95,Q1,2025,F,44.89,96.6,87.98,2,Average performance,1,1,
23498,1898,95,Q2,2025,F,44.89,96.6,87.77,3,Good progress,1,1,
23499,1898,82,Q1,2025,F,41.66,96.6,100.0,5,Needs support,1,1,Tutoring
23500,1898,82,Q2,2025,F,41.66,96.6,88.25,2,Average performance,1,1,Counseling
23501,1898,90,Q1,2025,F,46.04,96.6,94.21,5,Average performance,1,1,
23502,1898,90,Q2,2025,F,46.04,96.6,93.96,4,Needs support,1,1,Counseling
23503,1898,96,Q1,2025,F,46.13,96.6,89.28,3,Good progress,1,1,Counseling
23504,1898,96,Q2,2025,F,46.13,96.6,97.74,4,Average performance,1,1,
23505,1898,89,Q1,2025,F,43.09,96.6,98.34,3,Good progress,1,1,Study Group
23506,1898,89,Q2,2025,F,43.09,96.6,100.0,1,Needs support,1,1,Counseling
23507,1898,85,Q1,2025,F,42.15,96.6,98.47,5,Needs support,1,1,Study Group
23508,1898,85,Q2,2025,F,42.15,96.6,100.0,5,Excellent work,1,1,Tutoring
23509,1899,81,Q1,2025,D,67.68,86.74,94.83,3,Good progress,1,1,Counseling
23510,1899,81,Q2,2025,D,67.68,86.74,96.33,3,Needs support,1,1,Study Group
23511,1899,92,Q1,2025,D,63.65,86.74,81.48,1,Excellent work,1,1,Study Group
23512,1899,92,Q2,2025,D,63.65,86.74,92.99,1,Excellent work,1,1,Counseling
23513,1899,87,Q1,2025,D,64.85,86.74,89.93,5,Needs support,1,1,
23514,1899,87,Q2,2025,D,64.85,86.74,95.81,3,Needs support,1,1,
23515,1899,96,Q1,2025,D,63.29,86.74,77.34,3,Excellent work,1,1,
23516,1899,96,Q2,2025,D,63.29,86.74,87.03,1,Average performance,1,1,Counseling
23517,1899,85,Q1,2025,D,65.3,86.74,82.6,1,Excellent work,1,1,Counseling
23518,1899,85,Q2,2025,D,65.3,86.74,86.95,4,Average performance,1,1,Tutoring
23519,1899,91,Q1,2025,D,66.39,86.74,78.21,3,Excellent work,1,1,Counseling
23520,1899,91,Q2,2025,D,66.39,86.74,80.62,2,Average performance,1,1,Counseling
23521,1899,82,Q1,2025,D,66.24,86.74,77.3,4,Needs support,1,1,Counseling
23522,1899,82,Q2,2025,D,66.24,86.74,90.43,3,Average performance,1,1,Counseling
23523,1900,81,Q1,2025,F,52.25,75.95,70.31,4,Average performance,1,1,Counseling
23524,1900,81,Q2,2025,F,52.25,75.95,83.6,5,Excellent work,1,1,Study Group
23525,1900,88,Q1,2025,F,55.67,75.95,84.32,4,Good progress,1,1,Study Group
23526,1900,88,Q2,2025,F,55.67,75.95,70.17,2,Good progress,1,1,
23527,1900,96,Q1,2025,F,53.01,75.95,67.22,2,Excellent work,1,1,Counseling
23528,1900,96,Q2,2025,F,53.01,75.95,81.21,4,Average performance,1,1,Study Group
23529,1900,93,Q1,2025,F,53.04,75.95,72.65,3,Average performance,1,1,
23530,1900,93,Q2,2025,F,53.04,75.95,82.17,2,Excellent work,1,1,Counseling
23531,1900,92,Q1,2025,F,56.14,75.95,78.32,3,Average performance,1,1,
23532,1900,92,Q2,2025,F,56.14,75.95,80.47,1,Excellent work,1,1,
23533,1901,85,Q1,2025,B,81.97,93.7,92.8,1,Good progress,1,0,
23534,1901,85,Q2,2025,B,81.97,93.7,87.34,1,Average performance,1,0,
23535,1901,97,Q1,2025,C,77.99,93.7,85.49,1,Needs support,0,0,
23536,1901,97,Q2,2025,C,77.99,93.7,90.03,3,Excellent work,1,0,
23537,1901,88,Q1,2025,C,75.52,93.7,83.73,2,Average performance,0,0,
23538,1901,88,Q2,2025,C,75.52,93.7,86.95,2,Needs support,0,0,
23539,1901,96,Q1,2025,C,76.95,93.7,91.25,5,Average performance,1,0,
23540,1901,96,Q2,2025,C,76.95,93.7,92.53,2,Needs support,0,0,
23541,1901,87,Q1,2025,B,81.08,93.7,86.29,2,Average performance,0,0,
23542,1901,87,Q2,2025,B,81.08,93.7,99.64,2,Average performance,0,0,
23543,1902,85,Q1,2025,F,54.87,91.33,93.56,4,Excellent work,1,1,Study Group
23544,1902,85,Q2,2025,F,54.87,91.33,84.0,5,Needs support,1,1,
23545,1902,81,Q1,2025,F,53.05,91.33,93.66,1,Good progress,1,1,Tutoring
23546,1902,81,Q2,2025,F,53.05,91.33,87.81,5,Needs support,1,1,
23547,1902,91,Q1,2025,F,54.27,91.33,98.32,4,Good progress,1,1,Counseling
23548,1902,91,Q2,2025,F,54.27,91.33,88.7,4,Average performance,1,1,Tutoring
23549,1902,98,Q1,2025,F,52.58,91.33,88.46,2,Needs support,1,1,Counseling
23550,1902,98,Q2,2025,F,52.58,91.33,90.61,5,Excellent work,1,1,Tutoring
23551,1902,89,Q1,2025,F,49.09,91.33,96.72,5,Good progress,1,1,Study Group
23552,1902,89,Q2,2025,F,49.09,91.33,100.0,3,Needs support,1,1,Study Group
23553,1902,97,Q1,2025,F,52.68,91.33,86.92,5,Excellent work,1,1,Counseling
23554,1902,97,Q2,2025,F,52.68,91.33,87.2,4,Good progress,1,1,Counseling
23555,1902,82,Q1,2025,F,53.87,91.33,95.62,5,Good progress,1,1,Counseling
23556,1902,82,Q2,2025,F,53.87,91.33,83.37,1,Good progress,1,1,Counseling
23557,1902,96,Q1,2025,F,51.22,91.33,87.41,1,Needs support,1,1,Counseling
23558,1902,96,Q2,2025,F,51.22,91.33,98.11,1,Average performance,1,1,Tutoring
23559,1903,90,Q1,2025,C,73.47,88.23,80.89,3,Needs support,0,0,
23560,1903,90,Q2,2025,C,73.47,88.23,85.68,2,Needs support,0,0,
23561,1903,89,Q1,2025,C,73.07,88.23,94.15,1,Good progress,0,0,
23562,1903,89,Q2,2025,C,73.07,88.23,87.85,1,Needs support,0,0,
23563,1903,92,Q1,2025,C,73.71,88.23,88.0,5,Good progress,0,0,
23564,1903,92,Q2,2025,C,73.71,88.23,89.05,4,Average performance,1,0,
23565,1903,96,Q1,2025,D,66.46,88.23,93.91,1,Average performance,1,1,Counseling
23566,1903,96,Q2,2025,D,66.46,88.23,88.06,2,Needs support,1,1,Counseling
23567,1903,86,Q1,2025,C,73.09,88.23,81.01,3,Excellent work,1,0,
23568,1903,86,Q2,2025,C,73.09,88.23,84.0,5,Needs support,1,0,
23569,1903,98,Q1,2025,C,70.61,88.23,81.96,3,Needs support,0,0,
23570,1903,98,Q2,2025,C,70.61,88.23,78.5,4,Average performance,1,0,
23571,1903,83,Q1,2025,C,72.53,88.23,92.6,5,Excellent work,0,0,
23572,1903,83,Q2,2025,C,72.53,88.23,80.95,5,Needs support,0,0,
23573,1903,97,Q1,2025,C,72.22,88.23,93.79,3,Excellent work,1,0,
23574,1903,97,Q2,2025,C,72.22,88.23,84.25,3,Needs support,0,0,
23575,1904,97,Q1,2025,C,70.74,69.35,63.11,5,Average performance,1,1,Counseling
23576,1904,97,Q2,2025,C,70.74,69.35,77.56,1,Good progress,1,1,Tutoring
23577,1904,82,Q1,2025,D,64.82,69.35,70.84,2,Needs support,1,1,Study Group
23578,1904,82,Q2,2025,D,64.82,69.35,75.91,1,Needs support,1,1,
23579,1904,95,Q1,2025,D,69.57,69.35,59.96,3,Average performance,1,1,
23580,1904,95,Q2,2025,D,69.57,69.35,68.36,5,Average performance,1,1,Tutoring
23581,1904,94,Q1,2025,D,69.15,69.35,74.73,3,Good progress,1,1,Study Group
23582,1904,94,Q2,2025,D,69.15,69.35,62.44,3,Needs support,1,1,Tutoring
23583,1904,87,Q1,2025,C,70.12,69.35,67.65,3,Needs support,1,1,Counseling
23584,1904,87,Q2,2025,C,70.12,69.35,70.95,5,Average performance,1,1,
23585,1904,96,Q1,2025,D,69.21,69.35,61.49,3,Good progress,1,1,Study Group
23586,1904,96,Q2,2025,D,69.21,69.35,64.23,4,Needs support,1,1,Tutoring
23587,1904,83,Q1,2025,C,72.17,69.35,78.68,1,Excellent work,1,1,Study Group
23588,1904,83,Q2,2025,C,72.17,69.35,66.1,1,Excellent work,1,1,Tutoring
23589,1905,82,Q1,2025,F,52.54,79.72,78.59,3,Average performance,1,1,Counseling
23590,1905,82,Q2,2025,F,52.54,79.72,82.71,3,Needs support,1,1,Study Group
23591,1905,98,Q1,2025,F,51.9,79.72,77.14,4,Good progress,1,1,Study Group
23592,1905,98,Q2,2025,F,51.9,79.72,80.79,2,Good progress,1,1,Counseling
23593,1905,89,Q1,2025,F,49.54,79.72,80.37,3,Average performance,1,1,Counseling
23594,1905,89,Q2,2025,F,49.54,79.72,74.39,5,Needs support,1,1,
23595,1905,90,Q1,2025,F,51.05,79.72,71.09,4,Excellent work,1,1,Study Group
23596,1905,90,Q2,2025,F,51.05,79.72,73.04,2,Needs support,1,1,Tutoring
23597,1905,83,Q1,2025,F,50.72,79.72,86.38,5,Good progress,1,1,
23598,1905,83,Q2,2025,F,50.72,79.72,81.91,2,Good progress,1,1,
23599,1905,81,Q1,2025,F,53.04,79.72,79.22,3,Average performance,1,1,
23600,1905,81,Q2,2025,F,53.04,79.72,76.82,1,Good progress,1,1,Study Group
23601,1905,96,Q1,2025,F,51.24,79.72,69.95,2,Good progress,1,1,
23602,1905,96,Q2,2025,F,51.24,79.72,82.09,4,Needs support,1,1,
23603,1906,89,Q1,2025,F,58.06,59.45,53.51,1,Average performance,1,1,
23604,1906,89,Q2,2025,F,58.06,59.45,60.45,1,Good progress,1,1,Study Group
23605,1906,94,Q1,2025,F,58.68,59.45,60.19,2,Excellent work,1,1,Counseling
23606,1906,94,Q2,2025,F,58.68,59.45,64.23,1,Good progress,1,1,Tutoring
23607,1906,86,Q1,2025,F,56.36,59.45,55.82,1,Average performance,1,1,
23608,1906,86,Q2,2025,F,56.36,59.45,59.54,4,Excellent work,1,1,Tutoring
23609,1906,85,Q1,2025,F,58.74,59.45,64.93,2,Excellent work,1,1,Counseling
23610,1906,85,Q2,2025,F,58.74,59.45,53.67,1,Average performance,1,1,
23611,1906,91,Q1,2025,F,57.56,59.45,62.5,5,Good progress,1,1,Study Group
23612,1906,91,Q2,2025,F,57.56,59.45,68.68,1,Good progress,1,1,Study Group
23613,1906,93,Q1,2025,F,57.6,59.45,58.62,1,Needs support,1,1,Study Group
23614,1906,93,Q2,2025,F,57.6,59.45,62.57,3,Needs support,1,1,Tutoring
23615,1906,95,Q1,2025,F,57.16,59.45,51.15,3,Good progress,1,1,
23616,1906,95,Q2,2025,F,57.16,59.45,56.8,4,Good progress,1,1,Counseling
23617,1907,81,Q1,2025,F,56.91,93.01,93.38,2,Needs support,1,1,Tutoring
23618,1907,81,Q2,2025,F,56.91,93.01,85.39,3,Needs support,1,1,Tutoring
23619,1907,92,Q1,2025,F,54.24,93.01,100.0,3,Average performance,1,1,Study Group
23620,1907,92,Q2,2025,F,54.24,93.01,98.24,4,Average performance,1,1,
23621,1907,87,Q1,2025,F,53.36,93.01,100.0,1,Average performance,1,1,Study Group
23622,1907,87,Q2,2025,F,53.36,93.01,85.04,4,Excellent work,1,1,Counseling
23623,1907,94,Q1,2025,F,52.73,93.01,95.13,5,Excellent work,1,1,Counseling
23624,1907,94,Q2,2025,F,52.73,93.01,87.35,2,Average performance,1,1,Counseling
23625,1907,85,Q1,2025,F,56.62,93.01,95.64,3,Needs support,1,1,Study Group
23626,1907,85,Q2,2025,F,56.62,93.01,87.97,3,Needs support,1,1,Tutoring
23627,1907,82,Q1,2025,F,58.34,93.01,95.04,2,Good progress,1,1,
23628,1907,82,Q2,2025,F,58.34,93.01,98.37,2,Needs support,1,1,
23629,1907,84,Q1,2025,F,56.81,93.01,94.72,5,Excellent work,1,1,Counseling
23630,1907,84,Q2,2025,F,56.81,93.01,92.64,3,Average performance,1,1,
23631,1907,95,Q1,2025,F,57.97,93.01,99.34,4,Average performance,1,1,Counseling
23632,1907,95,Q2,2025,F,57.97,93.01,89.89,2,Excellent work,1,1,Study Group
23633,1908,97,Q1,2025,F,58.09,81.85,72.39,5,Needs support,1,1,
23634,1908,97,Q2,2025,F,58.09,81.85,84.07,3,Needs support,1,1,
23635,1908,94,Q1,2025,F,54.27,81.85,83.61,4,Needs support,1,1,Counseling
23636,1908,94,Q2,2025,F,54.27,81.85,87.97,3,Excellent work,1,1,
23637,1908,81,Q1,2025,D,61.27,81.85,75.46,2,Good progress,1,1,Study Group
23638,1908,81,Q2,2025,D,61.27,81.85,73.81,4,Excellent work,1,1,Study Group
23639,1908,84,Q1,2025,D,60.25,81.85,79.34,2,Average performance,1,1,Counseling
23640,1908,84,Q2,2025,D,60.25,81.85,73.68,2,Needs support,1,1,Counseling
23641,1908,96,Q1,2025,F,54.7,81.85,73.96,5,Good progress,1,1,Tutoring
23642,1908,96,Q2,2025,F,54.7,81.85,84.96,2,Needs support,1,1,Counseling
23643,1909,92,Q1,2025,A,91.45,55.65,59.74,4,Needs support,1,1,Study Group
23644,1909,92,Q2,2025,A,91.45,55.65,62.51,3,Excellent work,1,1,Tutoring
23645,1909,93,Q1,2025,A,96.33,55.65,60.77,2,Average performance,1,1,Study Group
23646,1909,93,Q2,2025,A,96.33,55.65,52.08,1,Excellent work,1,1,
23647,1909,90,Q1,2025,A,93.84,55.65,61.08,3,Needs support,1,1,Counseling
23648,1909,90,Q2,2025,A,93.84,55.65,56.24,2,Needs support,1,1,Tutoring
23649,1909,91,Q1,2025,A,93.0,55.65,57.45,3,Good progress,1,1,Counseling
23650,1909,91,Q2,2025,A,93.0,55.65,51.35,3,Needs support,1,1,Study Group
23651,1909,88,Q1,2025,A,95.89,55.65,48.62,1,Average performance,1,1,Counseling
23652,1909,88,Q2,2025,A,95.89,55.65,51.66,3,Excellent work,1,1,Counseling
23653,1909,86,Q1,2025,A,95.58,55.65,57.47,4,Needs support,1,1,Tutoring
23654,1909,86,Q2,2025,A,95.58,55.65,55.4,5,Needs support,1,1,
23655,1909,84,Q1,2025,A,93.46,55.65,56.38,4,Excellent work,1,1,Study Group
23656,1909,84,Q2,2025,A,93.46,55.65,50.06,1,Good progress,1,1,Study Group
23657,1910,94,Q1,2025,F,33.97,90.52,83.95,4,Average performance,1,1,Tutoring
23658,1910,94,Q2,2025,F,33.97,90.52,84.11,2,Excellent work,1,1,Tutoring
23659,1910,89,Q1,2025,F,34.8,90.52,97.56,1,Excellent work,1,1,Counseling
23660,1910,89,Q2,2025,F,34.8,90.52,95.39,2,Good progress,1,1,Counseling
23661,1910,81,Q1,2025,F,35.73,90.52,80.81,1,Good progress,1,1,Study Group
23662,1910,81,Q2,2025,F,35.73,90.52,85.44,1,Average performance,1,1,Tutoring
23663,1910,88,Q1,2025,F,33.11,90.52,90.7,4,Excellent work,1,1,Study Group
23664,1910,88,Q2,2025,F,33.11,90.52,87.68,4,Good progress,1,1,Counseling
23665,1910,93,Q1,2025,F,36.7,90.52,98.65,5,Average performance,1,1,Study Group
23666,1910,93,Q2,2025,F,36.7,90.52,97.99,4,Needs support,1,1,Tutoring
23667,1910,97,Q1,2025,F,36.22,90.52,90.07,3,Good progress,1,1,Study Group
23668,1910,97,Q2,2025,F,36.22,90.52,94.9,5,Excellent work,1,1,Tutoring
